YEAR,IMO,NAME,TYPE,GT,LDT,BUILT,AGE,LAST_FLAG,PLACE,COUNTRY
2019,8603377,ALEKSANDR SIBIRYAKOV,Other,6395,4174,1989,30,Russia,Alang,India
2019,7941631,BORISOV,Fishing Vessel,4347,6967,1980,39,Russia,Alang,India
2019,8700228,ZENIT,Reefer,13312,7171,1987,32,Liberia,Alang,India
2019,8225632,PROSTOR,Fishing Vessel,3983,3270,1982,37,Russia,Chittagong,Bangladesh
2019,8724389,NADIR,Other,677,719,1987,32,Russia,Murmansk,Russia
2019,8870906,PARIS VL,Tanker,950,639,1979,40,Mongolia,Busan,Korea (South)
2019,8326187,ORLIK,Fishing Vessel,1898,,1983,36,Russia,Njardvik,Iceland
2019,8214396,PERSEY,Ro-Ro/Vehicle Carrier,7947,4056,1983,36,Russia,Chittagong,Bangladesh
2019,6523951,MARTI,Passenger/Cruise Ship,657,,1965,54,Cameroon,Aliaga,Turkey
2019,8912869,ST CONFIDENCE,Other,3972,2462,1993,26,Russia,Chittagong,Bangladesh
2019,8859902,ARASNOE,Fishing Vessel,743,833,1992,27,Russia,Alang,India
2019,8129618,TIGR-1,Tanker,5191,3225,1984,35,Russia,Chittagong,Bangladesh
2019,8212099,ZOLOTO KOLYMY,Bulk Carrier,17191,7282,1987,32,Russia,Chittagong,Bangladesh
2019,8227446,ARROW-I,Other,933,757,1984,35,Togo,Chittagong,Bangladesh
2019,9043122,PROSPERITY,Other,6459,3439,1997,22,Unknown,Aliaga,Turkey
2019,9102253,ATBAN,Tanker,163882,48100,1996,23,Palau,Chittagong,Bangladesh
2019,9087025,JUBAIL,Tanker,23196,11049,1996,23,Saudi Arabia,Alang,India
2019,8107713,OASIS II,Offshore/Supply Vessel,1264,1381,1983,36,Palau,Gadani,Pakistan
2019,7214521,MAWADDAH,Ro-Ro/Vehicle Carrier,10164,7252,1972,47,Saudi Arabia,Gadani,Pakistan
2019,9193604,AMIL 4,Offshore/Supply Vessel,1161,1077,1998,21,Comoros,Alang,India
2019,9193616,AMIL 5,Offshore/Supply Vessel,1161,1073,1998,21,Comoros,Alang,India
2019,9139816,AMIL 3,Offshore/Supply Vessel,1282,1273,1997,22,Comoros,Alang,India
2019,9269441,AMIL 22,Offshore/Supply Vessel,701,580,2003,16,Comoros,Alang,India
2019,9139804,AMIL 2,Offshore/Supply Vessel,1282,1273,1996,23,Comoros,Alang,India
2019,9139799,AMIL 1,Offshore/Supply Vessel,1282,1273,1996,23,Comoros,Alang,India
2019,9188893,AMIL 6,Offshore/Supply Vessel,1267,1307,1998,21,Comoros,Alang,India
2019,9269439,AMIL 21,Offshore/Supply Vessel,701,577,2003,16,Comoros,Alang,India
2019,8872617,BOONDOCKS,Other,2576,,1972,47,Syria,Aliaga,Turkey
2019,9116254,FLOR,Tanker,67524,19456,1996,23,Palau,Chittagong,Bangladesh
2019,8906834,BASHUNDHARA-7,Bulk Carrier,23274,7833,1990,29,Bangladesh,Chittagong,Bangladesh
2019,9004243,ANDAMAN,Container Ship,14865,7050,1993,26,Palau,Chittagong,Bangladesh
2019,9064762,PATH STAR,Container Ship,14849,6660,1993,26,St Kitts & Nevis,Chittagong,Bangladesh
2019,9138240,ATLA STAR,Container Ship,18233,7624,1997,22,St Kitts & Nevis,Chittagong,Bangladesh
2019,9146649,SENTOS STAR,Container Ship,13156,5307,1996,23,St Kitts & Nevis,Chittagong,Bangladesh
2019,9104902,S EMIRATES,Container Ship,36606,14323,1995,24,Palau,Chittagong,Bangladesh
2019,9111462,LILY QUEEN,Container Ship,10749,5732,1995,24,Liberia,Chittagong,Bangladesh
2019,8545599,NETWORKER,Other,2064,1822,1999,20,Comoros,Chittagong,Bangladesh
2019,9136917,JUPITER,Other,31527,7972,1996,23,Panama,Gadani,Pakistan
2019,8514019,COSMIC 11,Tanker,984,,1985,34,Indonesia,Jakarta,Indonesia
2019,9074391,JAPAN,Container Ship,64502,24212,1995,24,Palau,Alang,India
2019,9231107,INNOVATION,Other,23132,11697,2002,17,Gabon,Chittagong,Bangladesh
2019,9151319,KOTA HARMUNI,Container Ship,13272,5313,1997,22,Singapore,Chittagong,Bangladesh
2019,9137129,KOTA HASIL,Container Ship,13272,5312,1996,23,Singapore,Chittagong,Bangladesh
2019,9208368,G2,Container Ship,19131,8764,2000,19,Nauru,Chittagong,Bangladesh
2019,9112753,THERESA SUCCESS,Tanker,26218,9453,1996,23,Unknown,Chittagong,Bangladesh
2019,9015852,CAVALLY,Tanker,3668,2087,1991,28,Kiribati,Alang,India
2019,9020522,GS GRAND,Tanker,7916,3846,1991,28,St Kitts & Nevis,Chittagong,Bangladesh
2019,8909355,RISE,Other,11982,6635,1989,30,Panama,Gadani,Pakistan
2019,9426790,S AENEAS,Container Ship,54182,22197,2010,9,Palau,Chittagong,Bangladesh
2019,9082154,ADAM MOOSA,Tanker,1994,1200,1993,26,Unknown,Gadani,Pakistan
2019,7903287,SW 1,Tanker,3521,2053,1979,40,Mongolia,Chittagong,Bangladesh
2019,7221770,PT PROGRESS,Tanker,2331,1458,1972,47,Mongolia,Chittagong,Bangladesh
2019,8508228,EASTERN GLORY,Tanker,4565,2970,1986,33,Mongolia,Chittagong,Bangladesh
2019,8130681,PROGRESS,Other,32333,11977,1985,34,Palau,Alang,India
2019,9078103,THERESA BEGONIA,Tanker,4893,2659,1994,25,Tuvalu,Alang,India
2019,8417601,HERALD,Bulk Carrier,15502,6200,1986,33,Palau,Chittagong,Bangladesh
2019,9290804,RIBOR,Container Ship,42382,18000,2005,14,Comoros,Chittagong,Bangladesh
2019,8814213,JAMAL,Tanker,2492,1527,1989,30,Panama,Gadani,Pakistan
2019,8019289,INGWENYA,Dredger,3681,3648,1981,38,South Africa,Alang,India
2019,7812098,PLATTE REEFER,Reefer,3649,2410,1980,39,Panama,Alang,India
2019,7403641,ALBACORA DIEZ,Fishing Vessel,1904,,1977,42,Panama,Unknown,Unknown
2019,8606941,FLIPPER 3,Fishing Vessel,1895,1780,1986,33,Guinea-Bissau,Las Palmas,Spain
2019,7725805,HERAKLE,Other,1641,1884,1980,39,Gabon,Alang,India
2019,7016644,SEAWAY INVINCIBLE,Other,1461,1176,1970,49,Togo,Alang,India
2019,8312590,BALTIC BREEZE,Ro-Ro/Vehicle Carrier,29979,8791,1983,36,Singapore,Aliaga,Turkey
2019,8202355,ARABIAN BREEZE,Ro-Ro/Vehicle Carrier,29874,11980,1983,36,Singapore,Aliaga,Turkey
2019,8709640,OCEAN POINT,Container Ship,27103,11197,1989,30,St Kitts & Nevis,Alang,India
2019,8905878,RON,Container Ship,18000,7588,1990,29,Palau,Chittagong,Bangladesh
2019,7702918,ABDALKARIM,Other,1951,1126,1978,41,Tanzania (Zanzibar),Aliaga,Turkey
2019,8914532,YUMI,Tanker,27072,9758,1991,28,Comoros,Chittagong,Bangladesh
2019,8408674,ELITE GRACE,Bulk Carrier,5329,2445,1985,34,Mongolia,Chittagong,Bangladesh
2019,9116577,S ULTRA,Container Ship,69218,24018,1996,23,Palau,Chittagong,Bangladesh
2019,9130511,SALLY,Container Ship,14807,7004,1996,23,Palau,Chittagong,Bangladesh
2019,9116618,VERA,Container Ship,69218,24018,1997,22,Palau,Chittagong,Bangladesh
2019,9130523,EVE,Container Ship,14807,7004,1997,22,Palau,Chittagong,Bangladesh
2019,9130509,S ABLE,Container Ship,14807,7004,1996,23,Palau,Chittagong,Bangladesh
2019,9142162,EVER DELIGHT,Container Ship,52090,21820,1998,21,Panama,Alang,India
2019,9116606,EVER UNIQUE,Container Ship,69218,24048,1997,22,Singapore,Alang,India
2019,9116591,EVER UNISON,Container Ship,69218,24018,1996,23,Palau,Chittagong,Bangladesh
2019,9143336,ANGELA,Container Ship,14796,5129,1997,22,St Kitts & Nevis,Alang,India
2019,9143350,UNITY,Container Ship,14796,5129,1997,22,Panama,Alang,India
2019,9142186,EVER DIAMOND,Container Ship,52090,21820,1998,21,Panama,Alang,India
2019,9107904,SMITA,Bulk Carrier,77255,20536,1995,24,Palau,Chittagong,Bangladesh
2019,8504662,LEADER,Tanker,3932,,1985,34,Unknown,Unknown,China
2019,8317344,SHINE,Other,10944,5248,1984,35,Comoros,Chittagong,Bangladesh
2019,8822272,KEN,Other,13465,5002,1989,30,Niue,Chittagong,Bangladesh
2019,9150858,XIAMEN,Container Ship,8957,4621,1997,22,Hong Kong,Chittagong,Bangladesh
2019,9002702,WANA,Container Ship,17136,6828,1991,28,Palau,Alang,India
2019,8914025,WAN CHAI 1,Container Ship,17134,7124,1990,29,Gabon,Alang,India
2019,8914013,WAN CHAI II,Container Ship,17134,7071,1990,29,Gabon,Alang,India
2019,8901755,WAN CHAI 3,Container Ship,17117,7108,1990,29,Gabon,Alang,India
2019,7812907,PETRA 1,Ro-Ro/Vehicle Carrier,3887,2010,1979,40,Palau,Alang,India
2019,8503319,B. P. P. 21,Tanker,1963,1578,1985,34,Thailand,Chittagong,Bangladesh
2019,7825370,PK 1,Other,1095,695,1979,40,Thailand,Chittagong,Bangladesh
2019,7821556,KHUNSAMUTRA,Tanker,1162,1099,1979,40,Thailand,Chittagong,Bangladesh
2019,9106895,S BANI,Container Ship,9675,4577,1996,23,Palau,Chittagong,Bangladesh
2019,9106883,S ANAN,Container Ship,9675,4577,1996,23,Palau,Chittagong,Bangladesh
2019,7434482,UNIQUE 6,Tanker,1196,,1976,43,Thailand,Bangkok,Thailand
2019,8103339,BANGSAPHAN,Other,4787,2394,1981,38,Thailand,Chittagong,Bangladesh
2019,7720192,TWENTY SIX,Other,1995,,1994,25,Panama,Aliaga,Turkey
2019,7600720,BERIL,Ro-Ro/Vehicle Carrier,4975,2752,1977,42,Moldova,Alang,India
2019,7435046,DIAMOND K,Other,1685,,1977,42,Togo,Aliaga,Turkey
2019,7203637,HORIZON,Ro-Ro/Vehicle Carrier,7707,3658,1971,48,Sierra Leone,Aliaga,Turkey
2019,8230314,NILA,Other,2457,1567,1977,42,Togo,Aliaga,Turkey
2019,9068299,CARLA 1,Other,570,,1969,50,Unknown,Aliaga,Turkey
2019,7937874,YUSUF CELAL,Other,994,,1978,41,Turkey,Aliaga,Turkey
2019,7431131,MURAT,Other,2920,,1977,42,Comoros,Aliaga,Turkey
2019,7901801,DENIZ ER B,Other,1973,,1983,36,Turkey,Aliaga,Turkey
2019,8862789,ILVA,Other,2600,1195,1970,49,Togo,Aliaga,Turkey
2019,8418746,MIA,Bulk Carrier,17458,7077,1992,27,Panama,Aliaga,Turkey
2019,7819450,SERVET K,Other,1814,,1981,38,Turkey,Aliaga,Turkey
2019,8208426,HABAS,Tanker,6529,4239,1984,35,Turkey,Aliaga,Turkey
2019,8515025,COPAN,Bulk Carrier,10681,4482,1986,33,Belize,Alang,India
2019,8214346,KILIC 1,Other,1892,,1986,33,Turkey,Aliaga,Turkey
2019,9045613,TK ROTTERDAM,Other,6036,3398,2001,18,Liberia,Aliaga,Turkey
2019,7531785,KUZEY 1,Other,1993,,1977,42,Turkey,Aliaga,Turkey
2019,8003852,EGE M,Other,970,,1980,39,Turkey,Aliaga,Turkey
2019,9002544,LARRY,Other,38716,9556,1991,28,Palau,Alang,India
2019,8619833,RIFKI NAIBOGLU II,Other,1246,,1987,32,Turkey,Unknown,Greece
2019,7514490,IRMAK,Other,1202,,1976,43,Unknown,Valletta,Malta
2019,8866319,MAXIM,Other,3994,,1971,48,Belize,Aliaga,Turkey
2019,8036079,SHINGLE,Other,669,705,1982,37,Unknown,Unknown,Uknown
2019,8887856,SLAVUTICH-18,Other,2500,,1992,27,Ukraine,Aliaga,Turkey
2019,8328692,BS-MARMARA-1,Other,1963,1060,1983,36,Turkey,Aliaga,Turkey
2019,8112823,ABDALLAH,Offshore/Supply Vessel,1263,1164,1982,37,Palau,Alang,India
2019,8307789,ANA,Bulk Carrier,24111,7623,1984,35,Panama,Gadani,Pakistan
2019,8008383,NURBANO 1,Tanker,2712,1846,1981,38,Panama,Alang,India
2019,8520989,VH-29,Tanker,6506,3437,1988,31,St Kitts & Nevis,Alang,India
2019,8408662,MARU A,Bulk Carrier,5586,2445,1985,34,Togo,Alang,India
2019,7423861,ASD JAGUAR,Other,1512,,1975,44,Tanzania (Zanzibar),Alang,India
2019,8912259,ADVENTURER K,Bulk Carrier,16472,5861,1989,30,Belize,Gadani,Pakistan
2019,7358652,TABARK,Other,1861,1060,1974,45,Tanzania (Zanzibar),Alang,India
2019,8006000,SEA ANGEL,Offshore/Supply Vessel,660,920,1981,38,Belize,Alang,India
2019,8002729,FATEH 1,Tanker,1756,1129,1980,39,Tanzania (Zanzibar),Alang,India
2019,9075682,EASTERN VIEW,Bulk Carrier,38779,10642,1995,24,Togo,Chittagong,Bangladesh
2019,8323551,TOPAZ,Tanker,4509,2741,1984,35,Gabon,Gadani,Pakistan
2019,9206360,HURRICANE III,Offshore/Supply Vessel,874,910,2000,19,St Kitts & Nevis,Alang,India
2019,9300154,JOHAN PAUL,Container Ship,21971,10794,2005,14,Comoros,Alang,India
2019,9300166,PAUL,Container Ship,21971,10794,2006,13,Comoros,Chittagong,Bangladesh
2019,8917455,GOLDIE,Tanker,29506,9920,1992,27,Palau,Chittagong,Bangladesh
2019,8717908,CRYSTAL SAMBU,Tanker,2501,1728,1989,30,Comoros,Gadani,Pakistan
2019,8301254,AL SHROOG,Tanker,1827,1179,1983,36,Tanzania (Zanzibar),Gadani,Pakistan
2019,7615866,LILIAN,Offshore/Supply Vessel,1371,1300,1977,42,Panama,Alang,India
2019,9126871,NOBLE BREEZE,Container Ship,10743,5765,1997,22,St Vincent & The Grenadines,Chittagong,Bangladesh
2019,8302973,KATHY,Offshore/Supply Vessel,1218,,1983,36,Turkmenistan,Unknown,Azerbaijan
2019,8211801,MEGALOCHARI,Other,1316,,1983,36,Tanzania (Zanzibar),Aliaga,Turkey
2019,7929102,AKER,Ro-Ro/Vehicle Carrier,5841,2385,1981,38,Comoros,Alang,India
2019,7911789,ROZA,Offshore/Supply Vessel,766,79854,1983,36,Unknown,Alang,India
2019,8200943,DINA,Offshore/Supply Vessel,1076,998,1983,36,St Kitts & Nevis,Gadani,Pakistan
2019,8107995,DOLPHIN PRINCESS,Offshore/Supply Vessel,741,775,1981,38,St Kitts & Nevis,Gadani,Pakistan
2019,8301125,AL HAML,Offshore/Supply Vessel,451,721,1983,36,Palau,Alang,India
2019,8115928,AL DALOW,Offshore/Supply Vessel,745,806,1982,37,Unknown,Alang,India
2019,8912845,MISKI,Other,3972,2558,1992,27,Panama,Gadani,Pakistan
2019,7903299,NAJDIAH,Tanker,2628,1499,1979,40,Panama,Alang,India
2019,8306905,LAS,Other,14348,5823,1989,30,Unknown,Gadani,Pakistan
2019,8002200,LIMA 2,Offshore/Supply Vessel,1112,962,1980,39,St Kitts & Nevis,Gadani,Pakistan
2019,8107892,GULF WAVE III,Offshore/Supply Vessel,765,930,1981,38,Panama,Gadani,Pakistan
2019,8120052,GULF WAVE 1,Offshore/Supply Vessel,827,930,1983,36,Panama,Gadani,Pakistan
2019,7621073,SEA STAR VI,Tanker,1321,886,1976,43,Palau,Gadani,Pakistan
2019,8514801,OASIS III,Other,5557,2251,1985,34,Palau,Alang,India
2019,7900522,NATALIA 1,Tanker,3890,2292,1979,40,Palau,Alang,India
2019,9120932,IRIS,Tanker,53074,16984,1996,23,Comoros,Chittagong,Bangladesh
2019,8224016,VIRGINIA-N,Tanker,1598,1126,1982,37,Moldova,Alang,India
2019,8754839,SEA DIAMOND,Other,4161,5420,1975,44,Panama,Gadani,Pakistan
2019,8750728,DRACO,Other,6169,9020,1982,37,Comoros,Alang,India
2019,8753419,COMET,Other,5730,8039,1980,39,Gabon,Alang,India
2019,8754841,124-,Other,4518,6060,1980,39,Gabon,Alang,India
2019,7373042,AADITYA II,Offshore/Supply Vessel,704,717,1974,45,Panama,Alang,India
2019,8319885,TSC HOMA,Offshore/Supply Vessel,1133,1365,1984,35,St Kitts & Nevis,Alang,India
2019,9235086,OEL TRANSWORLD,Container Ship,40306,16160,2000,19,Panama,Alang,India
2019,8304969,IND,Offshore/Supply Vessel,867,892,1984,35,Panama,Gadani,Pakistan
2019,7924255,ATLANTIC EXPLORER,Other,1420,,1981,38,Panama,Aliaga,Turkey
2019,8841565,ATLANTIC SURVEYOR,Other,748,,1972,47,Comoros,Aliaga,Turkey
2019,7407740,PUTFORD TRADER,Other,1329,,1976,43,United Kingdom,Grenaa,Denmark
2019,8752477,CO 97,Other,4249,6058,1980,39,Palau,Alang,India
2019,8753756,S TWO,Other,5838,8665,1979,40,Palau,Alang,India
2019,8753744,S ONE,Other,5838,8842,1979,40,Palau,Alang,India
2019,9044920,LADY MELIS,Bulk Carrier,16145,6563,1992,27,Comoros,Aliaga,Turkey
2019,7400704,MOURATO,Tanker,81265,11410,1980,39,Palau,Chittagong,Bangladesh
2019,8109395,BAROU,Tanker,6325,3423,1983,36,Algeria,Alang,India
2019,8322662,TEMUS,Other,4782,3835,1985,34,Palau,Alang,India
2019,8211746,ROCKWATER 1,Other,4905,,1983,36,Bahamas,Leith,United Kingdom
2019,9070694,KWEICHOW,Other,18451,9432,1994,25,Hong Kong,Alang,India
2019,9070709,KWANGTUNG,Other,18451,9449,1994,25,Hong Kong,Alang,India
2019,7329338,BLACK ROVER,Tanker,7892,4830,1974,45,United Kingdom,Aliaga,Turkey
2019,7306221,GOLD ROVER,Tanker,7894,4830,1974,45,United Kingdom,Aliaga,Turkey
2019,9182667,ZARA,Tanker,40516,13783,2000,19,Comoros,Chittagong,Bangladesh
2019,9204972,MANILA-1,Container Ship,26047,11630,2000,19,Comoros,Chittagong,Bangladesh
2019,9178288,SPIRIT,Container Ship,26047,11481,2000,19,Palau,Chittagong,Bangladesh
2019,8753677,WORKER,Other,14071,12128,1982,37,Palau,Alang,India
2019,8755871,WHITTINGTON,Other,9914,,1974,45,Palau,Alang,India
2019,7522100,SOM SILVER,Dredger,5601,,1977,42,St Kitts & Nevis,Alang,India
2019,8109773,OSPREY,Offshore/Supply Vessel,559,,1982,37,United States Of America,Brownsville,United States of America
2019,8645026,ATC 25,Other,12271,,1981,38,United States Of America,Brownsville,United States of America
2019,7235202,VIKING,Offshore/Supply Vessel,608,,1972,47,United States Of America,Brownsville,United States of America
2019,7602338,MAUI,Container Ship,25630,14059,1978,41,United States Of America,Brownsville,United States of America
2019,7366312,MATSON PRODUCER,Container Ship,25644,13797,1974,45,United States Of America,Brownsville,United States of America
2019,8755338,NOBLE HOMER FERRINGTON,Other,14401,,1984,35,Cameroon,Aliaga,Turkey
2019,8756306,NOBLE AMOS RUNNER,Other,14888,,1982,37,Liberia,Brownsville,United States of America
2019,9159684,DECATHLON,Tanker,80668,23172,1999,20,Comoros,Chittagong,Bangladesh
2019,9159672,SPYROS K,Tanker,80668,23098,1999,20,Comoros,Chittagong,Bangladesh
2019,6413924,OCEAN PHOENIX,Other,17845,,1964,55,United States Of America,Brownsville,United States of America
2019,8317332,RAYSUT II,Other,10880,5233,1984,35,Palau,Alang,India
2019,8754528,CALIFORNIA,Other,6273,,1983,36,St Kitts & Nevis,Alang,India
2019,7932202,KURPA,Offshore/Supply Vessel,1953,10977,1982,37,Comoros,Alang,India
2019,8645973,TC-1,Other,20804,,1982,37,Comoros,Alang,India
2019,7912812,SEABULK TIMS I,Offshore/Supply Vessel,1424,,1979,40,Panama,Aliaga,Turkey
2019,9354961,COLLARD,Offshore/Supply Vessel,1798,1647,2005,14,Palau,Alang,India
2019,9528093,DAVID TIDE II,Offshore/Supply Vessel,1529,1438,2009,10,Palau,Alang,India
2019,9355800,LEONARD,Offshore/Supply Vessel,2258,1933,2006,13,Palau,Alang,India
2019,9259783,RICHARD,Offshore/Supply Vessel,4544,5390,2005,14,Palau,Alang,India
2019,9273466,OURGE,Offshore/Supply Vessel,1624,1620,2004,15,Palau,Alang,India
2019,9494307,SABANDO,Offshore/Supply Vessel,2538,2195,2008,11,Gabon,Alang,India
2019,9259771,JOHN,Offshore/Supply Vessel,4544,5144,2004,15,Gabon,Alang,India
2019,9355795,DU MOULIN,Offshore/Supply Vessel,2258,1872,2006,13,Gabon,Alang,India
2019,9263978,WIGGINS,Offshore/Supply Vessel,2421,1732,2002,17,Gabon,Alang,India
2019,9336220,MAHNKE,Offshore/Supply Vessel,1759,1755,2006,13,Gabon,Alang,India
2019,9302528,BIG JOE,Offshore/Supply Vessel,2223,1724,2005,14,Gabon,Alang,India
2019,9305738,MENENDEZ,Offshore/Supply Vessel,1807,1790,2005,14,Gabon,Alang,India
2019,7429164,RAVEN TIDE,Offshore/Supply Vessel,1330,,1976,43,Unknown,Niteroi,Brazil
2019,9268435,WILBERT,Offshore/Supply Vessel,1598,1614,2002,17,Gabon,Alang,India
2019,9527972,OZREN,Offshore/Supply Vessel,2538,2222,2009,10,Gabon,Alang,India
2019,8756590,SONGA DELTA,Other,23535,43521,1981,38,Norway,Aliaga,Turkey
2019,8755780,JACK BATES,Other,29135,23015,1986,33,Marshall Islands,Alang,India
2019,8755144,TRANSOCEAN 706,Other,17164,,1976,43,Liberia,Aliaga,Turkey
2019,9180229,DEEPWATER MILLENNIUM,Other,60083,30318,1999,20,Tuvalu,Alang,India
2019,9212797,DISCOVERER SPIRIT,Other,63190,,1999,20,Marshall Islands,Aliaga,Turkey
2019,9170224,DEEPWATER FRONTIER,Other,60083,30527,1999,20,Vanuatu,Alang,India
2019,9212802,DISCOVERER DEEP SEAS,Other,63190,,2000,19,Marshall Islands,Aliaga,Turkey
2019,9189835,GSF C. R. LUIGS,Other,47079,,2000,19,Vanuatu,Aliaga,Turkey
2019,5004283,CAPE ARCHWAY,Other,11310,,1963,56,United States Of America,Brownsville,United States of America
2019,5004257,CAPE ALEXANDER,Other,11580,,1962,57,United States Of America,Brownsville,United States of America
2019,6600826,SAHARA,Other,3604,,1966,53,Unknown,Unknown,Mexico
2019,8319110,MEERA 5,Other,5654,2312,1984,35,Moldova,Gadani,Pakistan
2019,8211966,MED SCOUT,Other,639,668,1983,36,Panama,Aliaga,Turkey
2019,7521132,RAINBOW-H,Other,2978,1756,1976,43,Togo,Alang,India
2019,8122892,PINE 20,Tanker,2894,1816,1982,37,Mongolia,Chittagong,Bangladesh
2019,7622182,CAROL V,Other,1986,1590,1977,42,Unknown,Colon,Panama
2019,7626877,WISDOM,Other,1968,1342,1977,42,Unknown,Colon,Panama
2019,9080508,TEXIS,Tanker,26218,9467,1996,23,Palau,Chittagong,Bangladesh
2019,8129319,HASAN KAPTAN,Bulk Carrier,5784,3042,1985,34,Togo,Alang,India
2019,9038751,WAVE 2,Tanker,25060,7185,1992,27,Palau,Chittagong,Bangladesh
2019,7722372,ALAGUA,Tanker,3226,2133,1978,41,Indonesia,Chittagong,Bangladesh
2019,8914544,ORCAL,Container Ship,7676,3729,1991,28,Comoros,Alang,India
2019,9143685,WARRIOR,Tanker,29956,12255,1999,20,Cook Islands,Chittagong,Bangladesh
2019,8912194,GAS PUFFIN,Tanker,7095,4426,1991,28,Panama,Alang,India
2019,8804775,ZAIN,Other,646,459,1988,31,Tanzania (Zanzibar),Aliaga,Turkey
2019,8224432,MING HANG 8,Reefer,9092,4961,1984,35,Panama,Chittagong,Bangladesh
2019,9061239,ORANGE WIND,Other,4032,2340,1994,25,Sierra Leone,Chittagong,Bangladesh
2019,9072525,T BHUM,Container Ship,11788,4965,1994,25,St Kitts & Nevis,Chittagong,Bangladesh
2019,6913340,TAXIARCHIS S,Other,1428,,1969,50,Greece,Aliaga,Turkey
2019,9050670,SONNY,Tanker,4847,2485,1994,25,Liberia,Aliaga,Turkey
2019,7233060,VEGA BULK,Other,2677,700,1973,46,Panama,Canary Islands,Spain
2019,8890401,SOTRA,Other,1528,,1994,25,Moldova,Aliaga,Turkey
2019,6817273,INTAN,Other,92889,39830,1968,51,Liberia,Alang,India
2019,9047374,OAK,Tanker,28277,9002,1993,26,St Kitts & Nevis,Chittagong,Bangladesh
2019,8701923,DIAMOND SUN,Bulk Carrier,8897,4903,1990,29,Tanzania (Zanzibar),Alang,India
2019,8202226,REINA,Reefer,3138,2010,1982,37,Liberia,Alang,India
2019,7638492,WEST OCEAN 1,Other,3039,1771,1977,42,Mongolia,Chittagong,Bangladesh
2019,8515922,MARIA FE,Offshore/Supply Vessel,1109,1078,1986,33,Panama,Gadani,Pakistan
2019,8814433,ANT,Tanker,24731,8451,1992,27,Gabon,Chittagong,Bangladesh
2019,8881266,ARKADAS,Other,1846,1067,1983,36,Unknown,Aliaga,Turkey
2019,7702748,ALICAN KARTAL,Other,865,,1979,40,Togo,Aliaga,Turkey
2019,8308757,RAFIF,Other,4366,2650,1984,35,Togo,Aliaga,Turkey
2019,8342521,GOLDLAND 1,Dredger,4269,,2008,11,Panama,Unknown,Unknown
2019,9541198,OCEAN RIG PAROS,Other,60316,44202,2011,8,Marshall Islands,Aliaga,Turkey
2019,7432070,GUAZAPA I,Tanker,1782,1249,1976,43,Unknown,Unknown,Ecuador
2019,8005721,JAOHAR UK,Bulk Carrier,6492,3200,1980,39,Togo,Alang,India
2019,9697519,SIERRA,Offshore/Supply Vessel,3548,2731,2016,3,Niue,Chittagong,Bangladesh
2019,8123626,YAVIRE,Tanker,11979,6600,1983,36,Togo,Aliaga,Turkey
2019,8123638,PARAMACAY,Tanker,11977,6600,1983,36,Togo,Aliaga,Turkey
2019,8316986,DALAS,Tanker,4473,2607,1984,35,Gabon,Gadani,Pakistan
2019,7419690,KARIM,Offshore/Supply Vessel,606,649,1975,44,Panama,Alang,India
2019,8012786,PICOLO,Tanker,8750,4048,1982,37,Comoros,Gadani,Pakistan
2019,8910811,ALPHA GAS,Tanker,3296,2109,1989,30,Panama,Chittagong,Bangladesh
2019,9150860,P PEARL,Container Ship,8957,4564,1998,21,Comoros,Chittagong,Bangladesh
2019,7434690,SEA MEADOW 02,Offshore/Supply Vessel,2073,1435,1976,43,Panama,Chittagong,Bangladesh
2019,9264245,TAN CANG VICTORY,Container Ship,5234,2730,2003,16,Vietnam,Alang,India
2019,8323654,HTK HOPE,Bulk Carrier,14905,5740,1984,35,Vietnam,Chittagong,Bangladesh
2022,9203760,SONANGOL LUANDA,Tanker,81230,23192,2000,22,Bahamas,Alang,India
2022,9180114,SONANGOL GIRASSOL,Tanker,81230,23313,2000,22,Bahamas,Chittagong,Bangladesh
2022,7027021,DYNAMIC EXPLORER,Other,3889,3588,1970,52,Palau,Alang,India
2022,7128851,HAREN,Fishing Vessel,1955,1713,1972,50,Palau,Alang,India
2022,7618246,SOLIDOR 2,Ro-Ro/Vehicle Carrier,3401,,1977,45,Unknown,Buenos Aires,Argentina
