VESSEL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,FLAG,Unnamed: 7,OWNERSHIP,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,DESTINATION,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
Sedco Energy,8764913,"Platform, Semi-Submersible",23404,,2000,Liberia,,Transocean Inc,United States Of America,Transocean Inc,SEDCO FOREX Intl Inc-Panama,Panama,Aliaga,Turkey,2018-02-01 00:00:00,,
Pathfinder Ii,8013596,Ore Carrier,34353,11978,1981,Liberia,,ALCOA Inc,United States Of America,ALCOA Steamship Co Inc,Lib-Ore Steamship Co Inc,Liberia,Aliaga,Turkey,2018-03-01 00:00:00,,
Shine,9197870,Tanker,149274,38141,2001,Palau,Hong Kong,Navios Maritime Holdings Inc,United States Of America,Navig8 VL8 Pool,Shinyo Kannika Ltd,Hong Kong,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Abulk,7816549,Tanker,29763,12734,1981,St Kitts & Nevis,United States of America,Seabulk International Inc,United States Of America,Seabulk tankers Inc,Seabulk Trader/CFT Investments,United States of America,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Cajun Express,8764846,"Platform, Semi-Submersible",23997,,2000,Liberia,,Transocean Inc,United States Of America,Transocean Inc,Transocean Offshore Intl-CAY,Cayman Islands,Aliaga,Turkey,2018-04-01 00:00:00,,
M1161,8756564,"Platform, Jack-Up (Self-Elev.)",6636,,1980,Palau,Liberia,Noble Corp,United States Of America,Noble Drilling Services Inc,Paragon Middle East Ltd,Cayman Islands,Alang,India,2018-04-01 00:00:00,,
Paragon L1116,8750247,"Platform, Jack-Up (Self-Elev.)",6213,,1977,Liberia,,Noble Corp,United States Of America,Noble Drilling Services Inc,Paragon Asset Co Ltd,Cayman Islands,Brownsville,United States of America,2018-04-01 00:00:00,,
Resolve Blizzard,8516952,Tug/Supply Ship (O.R.S.V.),2311,,1987,United Kingdom,,Resolve Marine Group Inc,United States Of America,Resolve Pioneer LLC,Resolve Salvage & Fire Europe,United Kingdom,Aliaga,Turkey,2018-04-01 00:00:00,,
Rig L 786,8752609,"Platform, Jack-Up (Self-Elev.)",4902,,1982,Palau,Liberia,Noble Corp,United States Of America,Noble Drilling Services Inc,Paragon Middle East Ltd,Cayman Islands,Alang,India,2018-04-01 00:00:00,,
Taku,5351052,Passenger/Roro Cargo/Ferry,7302,3559,1963,St Kitts & Nevis,United States of America,Alaska State,United States Of America,Alaska State,Alaska State,United States of America,Alang,India,2018-04-01 00:00:00,,
Alden,9259800,Tug/Supply Ship (O.R.S.V.),4544,5515,2006,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Tidewater Marine Vessels LLC,United States of America,Alang,India,2018-05-01 00:00:00,,
Bright,9173666,Supply Ship (O.R.S.V.),1969,1434,1998,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Australia,Tidewater Marine Intl Inc,Cayman Islands,Alang,India,2018-05-01 00:00:00,,
Carline,9257400,Tug/Supply Ship (O.R.S.V.),1970,1534,2001,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UK,Jackson Marine Ltd,United States of America,Alang,India,2018-05-01 00:00:00,,
Currie,9362097,Tug/Supply Ship (O.R.S.V.),1421,1370,2006,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UK,Tidewater Maritime Ltd,Cayman Islands,Alang,India,2018-05-01 00:00:00,,
Deepwater Pathfinder,9173630,Drilling Ship,60083,30287,1998,Vanuatu,,Transocean Inc,United States Of America,Transocean Inc,Triton Nautilus Asset Leasing,Switzerland,Aliaga,Turkey,2018-05-01 00:00:00,,
Eagle River,8216459,Mother Ship,1095,862,1983,Togo,,Trico Marine Services Incorporated,United States Of America,Harmony Seas Inc,Harmony Seas Inc,Liberia,Alang,India,2018-05-01 00:00:00,,
Geco Topaz,9048689,Research,4547,4210,1993,Panama,,WesternGeco LLC,United States Of America,WesternGeco AS,GECOSHIP,Norway,Aliaga,Turkey,2018-05-01 00:00:00,,
Madonna,9221188,Tug/Supply Ship (O.R.S.V.),1970,1534,2000,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UK,Java Boat Corp BV,Netherlands,Alang,India,2018-05-01 00:00:00,,
Morrison,9362085,Tug/Supply Ship (O.R.S.V.),1421,1530,2005,Palau,Vanuatu,Tidewater Inc,United States Of America,Sonatide Marine Services Ltd,Tidewater Assets Ltd,Cayman Islands,Alang,India,2018-05-01 00:00:00,,
Nelson,9252761,Tug/Supply Ship (O.R.S.V.),1598,1538,2001,Palau,Vanuatu,Tidewater Inc,United States Of America,Sonatide Marine Services Ltd,Gulf Fleet Middle East Ltd,Cayman Islands,Alang,India,2018-05-01 00:00:00,,
Observation Island,8835449,Research,15646,,1954,United States Of America,,United States Govt,United States Of America,MSC USA Govt Dept,MSC USA Govt Dept,United States Of America,Brownsville,United States of America,2018-05-01 00:00:00,,
Raphaela,9197894,Tanker,157883,44290,2000,Comoros,Marshall Islands,International Seaways Inc,United States Of America,Tankers UK Agencies Ltd,Aurora Shipping Corp,Marshall Islands,Gadani,Pakistan,2018-05-01 00:00:00,,
Richard,9173680,Supply Ship (O.R.S.V.),1969,1430,1998,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidex Nigeria Ltd,Gulf Fleet Supply Vessels LLC,United States Of America,Alang,India,2018-05-01 00:00:00,,
Russell,9216664,Supply Ship (O.R.S.V.),3072,2287,1999,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Tidewater Marine Vessels LLC,United States Of America,Alang,India,2018-05-01 00:00:00,,
S Venus,8716734,Tanker,25332,8673,1988,Palau,Korea (South),Chevron Corp,United States Of America,Korea Shipping Corp,GS-Caltex Corp,Korea (South),Alang,India,2018-05-01 00:00:00,,
Sam,9173678,Supply Ship (O.R.S.V.),1969,1445,1998,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Australia,Orange Fleet Ltd,Cayman Islands,Alang,India,2018-05-01 00:00:00,,
Seacor,9206839,Supply Ship (O.R.S.V.),1508,,1998,Comoros,Marshall Islands,SEACOR Holdings Inc,United States Of America,Mantenimiento Express Maritimo,SEACOR Offshore MI Ltd,Marshall Islands,Alang,India,2018-05-01 00:00:00,,
Victory 1,8753342,"Platform, Semi-Submersible",19715,15057,1972,Palau,Marshall Islands,Diamond Offshore Co,United States Of America,ENI US Operating Co Inc,Diamond Offshore Services Co,United States Of America,Alang,India,2018-05-01 00:00:00,,
William,9259795,Tug/Supply Ship (O.R.S.V.),4544,5393,2004,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UK,Point Marine LLC,United States Of America,Alang,India,2018-05-01 00:00:00,,
Ario,9376957,Tug/Supply Ship (O.R.S.V.),1470,1354,2006,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine Intl Inc-UK,Tidewater Properties Ltd,Cayman Islands,Alang,India,2018-06-01 00:00:00,,
Bobby,9219927,Supply Ship (O.R.S.V.),1931,1530,1999,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidex Nigeria Ltd,Gulf Fleet Supply Vessels LLC,United States of America,Alang,India,2018-06-01 00:00:00,,
Fury,9157715,Tanker,79669,21853,1998,Comoros,Norway,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Chittagong,Bangladesh,2018-06-01 00:00:00,,
Laborde,9259812,Tug/Supply Ship (O.R.S.V.),4544,5243,2005,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Tidewater Marine LLC,United States Of America,Alang,India,2018-06-01 00:00:00,,
Pioneer,9180140,Tanker,160216,42420,1999,Palau,Marshall Islands,Ridgebury Holdings LLC,United States Of America,Ridgebury Tankers LLC,Ridgebury Lima LLC,Marshall Islands,Alang,India,2018-06-01 00:00:00,,
Pravit,9370264,Tug/Supply Ship (O.R.S.V.),1677,1530,2005,Palau,Vanuatu,Tidewater Inc,United States Of America,Sonatide Marine Services Ltd,Tidewater Maritime Ltd,Cayman Islands,Alang,India,2018-06-01 00:00:00,,
Twin Capes,8643262,Roro Cargo/Ferry,5557,,1975,United States Of America,,Delaware River & Bay Authority,United States Of America,Delaware River & Bay Authority,Delaware River & Bay Authority,United States Of America,Brownsville,United States Of America,2018-06-01 00:00:00,,
Jup 1,9160205,Tanker,81565,22615,1998,Comoros,Marshall Islands,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Chittagong,Bangladesh,2018-07-01 00:00:00,,
Saturday,9167198,Tanker,81565,22689,1998,Comoros,Marshall Islands,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Sabine Shipping,Marshall Islands,Chittagong,Bangladesh,2018-07-01 00:00:00,,
Seakay,7408093,Tanker,64329,24414,1979,Palau,United States Of America,Keystone Shipping Co,United States Of America,Keystone Shipping Co,K Ship 3 LLC,United States Of America,Alang,India,2018-07-01 00:00:00,,
Cape Lobos,7216854,Roro Cargo,22286,,1972,United States Of America,,United States Govt,United States Of America,United States Govt MARAD,United States Govt MARAD,United States Of America,Brownsville,United States Of America,2018-08-01 00:00:00,,
Disco Tek,9157727,Tanker,79669,21836,1998,Comoros,Norway,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Chittagong,Bangladesh,2018-08-01 00:00:00,,
Navis Star,7353432,Tug/Supply Ship (O.R.S.V.),704,711,1973,Panama,,Seabulk International Inc,United States Of America,Selat Marine Services Co Ltd,Navisoil Enterprises Ltd,Panama,Alang,India,2018-08-01 00:00:00,,
S Harrier,9131137,Tanker,80187,22890,1997,St Kitts & Nevis,Marshall Islands,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Alang,India,2018-08-01 00:00:00,,
S Hawk,9131149,Tanker,80187,22874,1997,St Kitts & Nevis,Bahamas,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Alang,India,2018-08-01 00:00:00,,
S Hunter,9131151,Tanker,80187,22948,1997,Palau,Bahamas,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Alang,India,2018-08-01 00:00:00,,
Voyager 2,9102930,Tanker,79494,26646,1996,Comoros,Cayman Islands,Nordic American Tankers Ltd,United States Of America,NAT Chartering Ltd,Nordic American Tankers Ltd,Bermuda,Chittagong,Bangladesh,2018-08-01 00:00:00,,
Ann,8903131,Liquefied Gas Tanker,17778,8123,1991,St Kitts & Nevis,India,SCI,India,Unknown,Unknown,Unknown,Alang,India,2018-09-01 00:00:00,,
Jian He,8820717,General Cargo,17590,6898,1989,Panama,,Skaarup Shipping Corp,United States Of America,Huaxin Shipping Co Ltd,Ocean Silvery Co Ltd,"Hong Kong, China",Chittagong,Bangladesh,2018-09-01 00:00:00,,
Matson Consumer,7224306,Container Ship,25644,,1973,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Horizon Lines LLC,United States Of America,Brownsville,United States Of America,2018-09-01 00:00:00,,
Navis Hunter,7376575,Tug/Supply Ship (O.R.S.V.),704,714,1974,Panama,,Seabulk International Inc,United States Of America,Selat Marine Services Co Ltd,Navisoil Enterprises Ltd,Panama,Alang,India,2018-09-01 00:00:00,,
Tmt Fortaleza,8642531,Pontoon,33715,,1970,United States Of America,,Crowley Maritime Corp,United States Of America,Crowley Puerto Rico Serv Inc,Crowley Puerto Rico Serv Inc,United States Of America,Brownsville,United States Of America,2018-09-01 00:00:00,,
Billy,9418341,Tug/Supply Ship (O.R.S.V.),1937,1780,2007,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Arabia Shipping Ltd,Cayman Islands,Alang,India,2018-10-01 00:00:00,,
Deepwater Discovery,9203679,Drilling Ship,59632,37833,2000,Vanuatu,,Transocean Inc,United States Of America,Transocean Inc,Transocean Offshore Gulf XIII,British Virgin Islands,Aliaga,Turkey,2018-10-01 00:00:00,,
Delancey,9543196,Tug/Supply Ship (O.R.S.V.),1537,1431,2010,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Aqua Fleet Ltd,Cayman Islands,Alang,India,2018-10-01 00:00:00,,
Gary,9530278,Tug/Supply Ship (O.R.S.V.),1458,1478,2010,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Arabia Shipping Ltd,Cayman Islands,Alang,India,2018-10-01 00:00:00,,
Island 1,8640064,Bulk Barge,9679,5589,1971,Palau,Marshall Islands,Great Lakes Dredge & Dock Company LLC,United States Of America,Great Lakes Dredge & Dock Co,Great Lakes Dredge & Dock Co,United States Of America,Gadani,Pakistan,2018-10-01 00:00:00,,
Lance,8752972,"Platform, Semi-Submersible",32419,22263,1988,Comoros,,Diamond Offshore Co,United States Of America,PETROBRAS,Diamond Offshore Ltd,United Kingdom,Alang,India,2018-10-01 00:00:00,,
Mauna Kea,8637249,General Cargo Barge,4133,,1988,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Matson Navigation Co Inc,United States Of America,Brownsville,United States of America,2018-10-01 00:00:00,,
Mauna Loa,8637512,General Cargo Barge,3457,,1984,United States Of America,,Matson Inc,United States Of America,Matson Navigation Co Inc,Matson Navigation Co Inc,United States Of America,Brownsville,United States of America,2018-10-01 00:00:00,,
Mawford,9533397,Tug/Supply Ship (O.R.S.V.),1537,1421,2009,Palau,Vanuatu,Tidewater Inc,United States Of America,Tidewater Marine LLC,Aqua Fleet Ltd,Cayman Islands,Alang,India,2018-10-01 00:00:00,,
Pacific Lagoon,9174672,Tanker,59731,17745,1999,Liberia,,Oaktree Capital Management LP,United States Of America,Iships Management Pte Ltd,OCM Maritime Trader LLC,Marshall Islands,Gadani,Pakistan,2018-10-01 00:00:00,,
Elba,8750077,"Platform, Semi-Submersible",17532,,1973,Comoros,Unknown,Diamond Offshore Co,United States Of America,PETROBRAS,Diamond Hungary Leasing LLC,Hungary,Alang,India,2018-11-01 00:00:00,,
Innovator,8754633,"Platform, Semi-Submersible",5470,10867,1976,Palau,United States Of America,Bennu Oil & Gas LLC ,United States Of America,  Unknown,  Unknown,  Unknown,Alang,India,2018-11-01 00:00:00,,
Miami,8642490,Pontoon,33715,,1976,United States Of America,,Crowley Maritime Corp,United States Of America,Crowley Liner Services Inc,Vessel Management Services,United States Of America,Brownsville,United States of America,2018-11-01 00:00:00,,
Nito,6702301,"Bulk Carrier, Great Laker",10902,,1967,Panama,Canada,Rand Logistics Incorporated,United States Of America,Lower Lakes Towing Ltd,Lower Lakes Towing Ltd,Canada,Aliaga,Turkey,2018-11-01 00:00:00,,
Osg 254,8641599,Tank Barge,14678,,1970,United States Of America,,Overseas Shipholding Group,United States Of America,OSG Ship Management Inc,OSG 254 LLC,United States Of America,Brownsville,United States of America,2018-11-01 00:00:00,,
Osg Intrepid,7028336,Tug,581,,1970,United States Of America,,Overseas Shipholding Group,United States Of America,OSG Ship Management Inc,OSG Intrepid LLC,United States Of America,Brownsville,United States of America,2018-11-01 00:00:00,,
Spurn Haven Ii,7914494,Supply Ship (O.R.S.V.),654,,1979,United Kingdom,,Phillips 66 Co,United States Of America,Phillips 66 Ltd,Phillips 66 Ltd,United Kingdom,Unknown,United Kingdom,2018-11-01 00:00:00,,
Sung 1,9111412,Tanker,5946,2895,1995,Palau,Korea (South),Chevron Corp,United States Of America,Hansun Shipping Co Ltd,GS-Caltex Corp,Korea (South),Chittagong,Bangladesh,2018-11-01 00:00:00,,
Transocean Marianas,8757960,"Platform, Semi-Submersible",20461,,1979,Marshall Islands,,Transocean Inc,United States Of America,Transocean Inc,Triton Asset Leasing GmbH,Switzerland,Aliaga,Turkey,2018-11-01 00:00:00,,
Benchamas Explorer,7372270,Fso,92202,29661,1976,Liberia,,Chevron Corp,United States Of America,Chevron Offshore Thailand Ltd,Chevron/Orange/Palang/B832,Thailand,Jiangyin,China,2018-12-01 00:00:00,,
Caribbean Galaxy,7302342,Passenger/Roro Cargo/Ferry,14975,7158,1973,Comoros,Panama,Atlantic Blue Seaways Inc,United States Of America,SCMA,Trouferi Ltd,Cyprus,Aliaga,Turkey,2018-12-01 00:00:00,,
Miss Dott-O,8637562,General Cargo Barge,9937,,1979,United States Of America,,Kirby Corp,United States Of America,Dixie Fuels Ltd,Dixie Fuels Ltd,United States Of America,Unknown,United States of America,2018-12-01 00:00:00,,
Osg 192,8641393,"Tank Barge, Pushed",11796,4637,1979,United States Of America,,Overseas Shipholding Group,United States Of America,OSG Ship Management Inc,OSG 192 LLC,United States Of America,Brownsville,United States of America,2018-12-01 00:00:00,,
Yosu-1,9016739,Liquefied Gas Tanker,3866,2327,1990,Palau,Korea (South),Chevron Corp,United States Of America,Sangji Shipping Co Ltd,GS-Caltex Corp,"Korea, South",Chittagong,Bangladesh,2018-12-01 00:00:00,,
Betel,9181003,Tanker,28932,9146,1999,St Kitts & Nevis,Panama,Unknown,Unknown,Artemiz Marine Services DMCC,Vattern Maritime Inc,Panama,Alang,India,2018-01-01 00:00:00,,
Ica,9183594,Tanker,27645,9600,1999,St Kitts & Nevis,Panama,Unknown,Unknown,Artemiz Marine Services DMCC,Twin Seas Maritime Inc,Panama,Alang,India,2018-01-01 00:00:00,,
M. Gas,9020481,Liquefied Gas Tanker,3247,2078,1992,Palau,Panama,Unknown,Unknown,M International Services Pvt,Petro Gas Marine LLC Inc,Panama,Alang,India,2018-01-01 00:00:00,,
Noor,8312459,Tanker,2101,,1983,Tanzania,,Unknown,Unknown,United Maritime Services Ltd,Al Breiki SMA,Tanzania,Aliaga,Turkey,2018-01-01 00:00:00,,
Captain Joy,9130901,General Cargo,5544,2889,1996,Sierra Leone,,Unknown,Unknown,Joy Marine Transport Ltd,Joy Marine Transport Ltd,Marshall Islands,Aliaga,Turkey,2018-02-01 00:00:00,,
Deborah,8753691,"Platform, Semi-Submersible",22604,,1976,Bahamas,,Unknown,Unknown,Saikben Marine Ltd,Saikben Marine Ltd,Marshall Islands,Aliaga,Turkey,2018-02-01 00:00:00,,
Elishka,7406215,Supply Ship (O.R.S.V.),1423,1359,1975,Panama,,Unknown,Unknown,Lasko Shipping & Trading Inc,Lasko Shipping & Trading Inc,St Kitts & Nevis,Unknown,India,2018-02-01 00:00:00,,
Om,7704629,Roro Cargo,7012,2953,1979,Comoros,Tanzania,Unknown,Unknown,Wadi Al-Neel Forwarding & Shpg,Blue Nile Shipping SA,Honduras,Alang,India,2018-02-01 00:00:00,,
Timbuktu,9015345,Tanker,25880,8259,1992,Georgia,Palau,Unknown,Unknown,Delta Ships Ltd,Terra Shipping SA,Liberia,Alang,India,2018-02-01 00:00:00,,
Ara,9115042,Tanker,5387,2771,1995,Mongolia,Tuvalu,Unknown,Unknown,Aquarius Shipping Solutions,Rashwin Shipping Ltd,"Virgin Islands, British",Chittagong,Bangladesh,2018-03-01 00:00:00,,
Basilia,9012305,Tanker,58911,17418,1992,Panama,,Unknown,Unknown,Globus Ship Management LLC,Ocean Seek Maritime Co,Marshall Islands,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Gas Niaz,9010797,Liquefied Gas Tanker,7082,4405,1992,Panama,,Unknown,Unknown,Safe Marine Ship Mgmt LLC,Globe Tanya Shipping Inc,Panama,Alang,India,2018-03-01 00:00:00,,
Jumbo Vii,8419051,Tanker,4690,2823,1985,Tanzania,,Unknown,Unknown,Khor al Zubair Shipping Co LLC,ES Oasis Marine Inc,"Virgin Islands, British",Alang,India,2018-03-01 00:00:00,,
Ocean Gala-I,8002597,Passenger,40171,19177,1982,St Kitts & Nevis,,Unknown,Unknown,Pisces Maritime Ltd,Pisces Maritime Ltd,Marshall Islands,Alang,India,2018-03-01 00:00:00,,
Digno,8206806,General Cargo,2059,,1988,Cook Islands,,Unknown,Unknown,Vedelmar Shipping SA,Aigiali Shipping SA,Liberia,Unknown,Cuba,2018-04-01 00:00:00,,
Alekse,8012114,Liquefied Gas Tanker,4165,2708,1982,Unknown,,Unknown,Unknown,Altera Ltd,Altera Ltd,Hong Kong,Aliaga,Turkey,2018-05-01 00:00:00,,
Birdie,7807471,Unknown,808,,1978,Panama,,Unknown,Unknown,Happy Chance Enterprises SA,Happy Chance Enterprises SA,Panama,Unknown,Unknown,2018-05-01 00:00:00,,
Esi Winner,8131312,General Cargo,4489,2845,1984,Moldova,,Unknown,Unknown,CC Nordic Group K/S,CC Nordic Group K/S,Denmark,Aliaga,Turkey,2018-05-01 00:00:00,,
Jin Myong,8029789,General Cargo,1916,,1981,Korea (North),,Unknown,Unknown,Korea Jinmyong Shpg Co,Korea Jinmyong Shpg Co,"Korea, North",Unknown,Unkwown,2018-05-01 00:00:00,,
Laud,8858025,General Cargo,1836,945,1980,Panama,,Unknown,Unknown,Anda Ltd,Anda Ltd,Marshall Islands,Aliaga,Turkey,2018-05-01 00:00:00,,
Rinda,8209664,Tanker,4311,2626,1982,Comoros,Panama,Unknown,Unknown,Yosqui Investments Corp,Yosqui Investments Corp,Panama,Alang,India,2018-05-01 00:00:00,,
Erina,8306400,General Cargo,2577,,1984,Sierra Leone,Greece,Unknown,Unknown,Nikolas Karpathakis Shpg Co,Nikolas Karpathakis Shpg Co,Greece,Aliaga,Turkey,2018-06-01 00:00:00,,
Runner,9131888,Shuttle Tanker,76216,27381,1997,Comoros,Panama,Unknown,Unknown,Pineti Shipmanagement Co,Pineti Shipmanagement Co,Marshall Islands,Gadani,Pakistan,2018-06-01 00:00:00,,
Talaton,7394759,Passenger/Roro Cargo,25460,11213,1975,Greece,,Unknown,Unknown,Talaton Maritime Co,Talaton Maritime Co,Greece,Aliaga,Turkey,2018-06-01 00:00:00,,
Uk-Sea Iv,8403595,General Cargo,9764,5164,1984,Palau,,Unknown,Unknown,Sea Rose Shipping Inc,Sea Rose Shipping Inc,Liberia,Alang,India,2018-06-01 00:00:00,,
Voici Bernadette,6602513,General Cargo,658,408,1965,Bolivia,,Unknown,Unknown,Voici Bernadette Shipping Corp,Voici Bernadette Shipping Corp,Panama,Unknown,Unknown,2018-06-01 00:00:00,,
Boka Wave,6505911,Tanker,724,,1964,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Bijela,Montenegro,2018-07-01 00:00:00,,
Guzelyurt,6718037,Roro Cargo,2243,,1967,Turkey,,Unknown,Unknown,Unknown,Unknown,Unknown,Aliaga,Turkey,2018-07-01 00:00:00,,
Urios,7126774,General Cargo,847,,1972,Tanzania,,Unknown,Unknown,Alegria Marine Inc,Alegria Marine Inc,Liberia,Aliaga,Turkey,2018-07-01 00:00:00,,
Alen,9006136,Tanker,24733,8615,1992,Palau,Panama,Unknown,Unknown,Trinity Ships Inc,Tilman Enterprises Inc,Marshall Islands,Gadani,Pakistan,2018-08-01 00:00:00,,
Queen,7707724,Liquefied Gas Tanker,3063,2007,1978,Unknown,,Unknown,Unknown,Duran Maritime Corp,Duran Maritime Corp,Marshall Islands,Aliaga,Turkey,2018-08-01 00:00:00,,
Haci R. Gul,5398816,Fishing,2336,,1958,Tanzania,,Unknown,Unknown,Unknown,Yugryba,Ukraine,Aliaga,Turkey,2018-09-01 00:00:00,,
Transmar,7427611,General Cargo,1949,1026,1976,Comoros,,Unknown,Unknown,Mahinour Gida Denizcilik,Transwood Maritime SA,Honduras,Aliaga,Turkey,2018-09-01 00:00:00,,
Dale,8917792,Tanker,53724,15239,1991,Palau,,Unknown,Unknown,Gulf Marc Shipping Inc,Gulf Marc Shipping Inc,St Kitts & Nevis,Alang,India,2018-10-01 00:00:00,,
Omul,7024964,Tanker,3566,1483,1969,Tanzania,Russia,Unknown,Unknown,Unknown,Unknown,Unknown,Aliaga,Turkey,2018-10-01 00:00:00,,
S Prosper,9181936,Tanker,160220,38732,1999,Palau,Panama,Unknown,Unknown,Blue Whale Maritime Pvt Ltd,Danae International Corp,St Kitts & Nevis,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Kyriakos,9118563,Bulk Carrier,18675,7089,1997,Panama,,Unknown,Unknown,Epidaurus SA,Solomon Shipping Inc,Liberia,Chittagong,Bangladesh,2018-11-01 00:00:00,,
Pro,9065170,Tanker,21183,10830,1995,Palau,Unknown,Unknown,Unknown,Serenity Shipping Co Ltd-PAN,Serenity Shipping Co Ltd-PAN,Panama,Alang,India,2018-11-01 00:00:00,,
Qatar,8515910,Supply Ship (O.R.S.V.),1109,1078,1986,St Kitts & Nevis,,Unknown,Unknown,Noor Al Bahar Ship Charter LLC,Sea Light Shipping & Offshore,St Kitts & Nevis,Gadani,Pakistan,2018-11-01 00:00:00,,
Palms,9077848,Tanker,156802,42802,1995,St Kitts & Nevis,Panama,PDVSA,Venezuela,PDVSA,Jade Palms Ltd,British Virgin Islands,Chittagong,Bangladesh,2018-01-01 00:00:00,,
Rich,8114986,Tanker,49596,17912,1984,St Kitts & Nevis,Venezuela,PDVSA,Venezuela,PDV Marina SA,PDV Marina SA,Venezuela,Alang,India,2018-09-01 00:00:00,,
Inciarte,8117524,Tanker,10569,5289,1983,Venezuela,,PDVSA,Venezuela,PDV Marina SA,PDV Marina SA,Venezuela,Unknown,Curacao,2018-12-01 00:00:00,,
Hercules M,9108697,Tanker,53829,14708,1996,Vietnam,,Petrovietnam Transportation,Vietnam,Petrovietnam Transportation,Petrovietnam Transportation,Vietnam,Gadani,Pakistan,2018-06-01 00:00:00,,
Venus 08,9021411,Unknown,998,883,1991,Panama,,Fgas Petrol JSC,Vietnam,Fgas Petrol JSC,Fgas Petrol JSC,Vietnam,Unknown,Unknown,2018-06-01 00:00:00,,
HKT Emotion,9557331,General Cargo,1599,812,2009,Vietnam,,Vietnam Govt,Vietnam,HTK Shipping & Import Export,HTK Shipping & Import Export,Vietnam,Chittagong,Bangladesh,2018-12-01 00:00:00,,
